time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.198202236617,0.101089356505,12.2792462425,6.2644522657,0.0753793824597,0.0,-0.52100858781,0.127091965203,3.34348027558,-0.102807184271,-0.00589849551633,0.0,439.89816104555024,440.5689118543536,439.35257499961784,439.0080708277124
1.3800000000000008,-0.231264291786,0.108247607123,12.4858602144,6.25913795361,0.0781763194957,0.0,-0.581322449477,0.11092182716,3.54300467038,-0.114202759518,0.0123833853574,0.0,476.7507030128702,478.14554156068624,479.77414563187665,478.8990626737381
1.4400000000000008,-0.267973931487,0.114326955514,12.703978925,6.25498434285,0.0799895681021,0.0,-0.642511888997,0.0912857395569,3.72699097975,-0.133438735951,-0.00021262077965,0.0,476.001852779672,475.0368015448804,475.497183991778,474.0090605791476
1.5000000000000009,-0.307609472814,0.119404766932,12.9234041314,6.24763967916,0.0799746807282,0.0,-0.678715721833,0.0774783974269,3.58761104882,-0.143630828207,-0.00250079088234,0.0,368.86272239663725,368.6366837030952,370.12295035887433,369.09687656047424
1.560000000000001,-0.350306961965,0.123155296399,13.1455199422,6.24251595792,0.0804975700563,0.0,-0.7445347043,0.0469249437841,3.81546906742,-0.124319846438,0.0053652734437,0.0,487.8704121734038,488.45739458793884,487.78982220705024,489.2142678839012
1.620000000000001,-0.396753307588,0.125055550627,13.3785929472,6.23580915635,0.0821141853258,0.0,-0.803806780533,0.015728330228,3.95310126553,-0.135098188467,0.0166874189192,0.0,462.23413294233217,463.12546108787404,464.40216470833207,463.5417029876859
1.680000000000001,-0.446814116227,0.12493980039,13.619807719,6.22829407585,0.0915341970049,0.0,-0.865822658918,-0.020351047557,4.0867631165,-0.144804355985,0.0472944140526,0.0,461.9938371177551,464.40119695836756,463.75281168253895,462.97282883617936
1.740000000000001,-0.500232592579,0.122838009039,13.8630967226,6.22310010955,0.0957745427051,0.0,-0.915140566795,-0.0501038778333,4.02301885305,-0.16651774202,0.0591234084571,0.0,400.85167452889584,401.9272953990597,400.3343086694381,398.3287126383074
1.8000000000000012,-0.55714952574,0.118568969373,14.1072024635,6.21365989639,0.105405547481,0.0,-0.983002917731,-0.0931082706267,4.11331837833,-0.175937440216,0.0849687564124,0.0,450.92909062513627,453.0156766638151,450.4724384501018,449.6828040915619
1.8600000000000012,-0.618017799881,0.111736709559,14.3537703576,6.20436817374,0.113435092928,0.0,-1.04665402594,-0.135435399939,4.10545656051,-0.164761786186,0.0649743483705,0.0,421.03061894144145,419.3023156873896,420.2119784670793,421.14945189715957
